Match_ID,Season,Match_Date,Home_Team,Away_Team,Venue_City,Home_Formation,Away_Formation,Home_Possession_Pct,Away_Possession_Pct,Home_Shots_On_Target,Away_Shots_On_Target,Home_Goals,Away_Goals,Home_Foreign_Goal_Contribution,Home_Indian_Goal_Contribution,Away_Foreign_Goal_Contribution,Away_Indian_Goal_Contribution,Home_Corners,Away_Corners,Home_Yellow_Cards,Away_Yellow_Cards,Home_Red_Cards,Away_Red_Cards,Home_Indian_Player_Rating_Avg,Home_Foreign_Player_Rating_Avg,Away_Indian_Player_Rating_Avg,Away_Foreign_Player_Rating_Avg,Home_Squad_Market_Value_Cr,Home_Foreign_Player_Market_Value_Cr,Away_Squad_Market_Value_Cr,Away_Foreign_Player_Market_Value_Cr,Home_Foreign_Clearances_Tackles,Home_Indian_Clearances_Tackles,Away_Foreign_Clearances_Tackles,Away_Indian_Clearances_Tackles,Home_Foreign_Big_Chances_Created,Home_Indian_Big_Chances_Created,Away_Foreign_Big_Chances_Created,Away_Indian_Big_Chances_Created,Home_Foreign_Big_Chances_Missed,Home_Indian_Big_Chances_Missed,Away_Foreign_Big_Chances_Missed,Away_Indian_Big_Chances_Missed,Home_Foreign_Interception_Rate,Home_Indian_Interception_Rate,Away_Foreign_Interception_Rate,Away_Indian_Interception_Rate,Home_Injury_Count,Away_Injury_Count,Weather_Condition,Pitch_Condition,Match_Condition,Home_Fatigue_Index,Away_Fatigue_Index,Home_Team_Chemistry_Score,Away_Team_Chemistry_Score,H2H_Home_Wins_Last5,H2H_Away_Wins_Last5,Referee_Strictness_Index,Home_Recent_Form_Pts,Away_Recent_Form_Pts,Home_Set_Piece_Conversion_Pct,Away_Set_Piece_Conversion_Pct,Key_Player_Missing_Side,Home_Foreign_Player_Ratio,Away_Foreign_Player_Ratio,Match_Result,Home_Points,Away_Points
ISL00843,2022-23,2023-02-09,East Bengal FC,Jamshedpur FC,Kolkata,4-2-3-1,3-4-3,54.1,45.9,3,2,1,2,0,1,2,0,4,1,2,3,0,0,6.42,7.79,6.58,7.3,51.0,31.1,63.4,34.0,10,10,11,16,1,0,1,2,2,1,3,2,19.2,39.7,20.4,41.1,0,1,Humid,Good,Night,6.6,7.5,6.14,9.37,3,2,2.9,4,7,19.8,16.5,Away,0.39,0.38,Away_Win,0,3
ISL00844,2022-23,2023-02-10,FC Goa,NorthEast United FC,Goa,5-3-2,4-3-3,35.3,64.7,5,4,1,1,0,1,1,0,5,3,2,4,0,0,8.12,7.99,6.42,7.85,61.7,28.8,22.0,10.0,7,16,5,9,2,1,2,1,3,2,2,1,21.3,31.0,19.8,25.4,1,1,Rainy,Average,Night,9.8,9.9,8.02,6.85,2,2,5.9,0,1,13.0,25.7,Home,0.45,0.45,Draw,1,1
ISL00845,2022-23,2023-02-10,East Bengal FC,Jamshedpur FC,Kolkata,4-2-3-1,4-3-3,45.5,54.5,5,9,0,1,0,0,1,0,6,6,2,1,0,0,7.32,7.39,7.35,6.96,28.2,16.3,51.1,30.4,7,15,6,12,1,3,4,0,2,4,4,0,37.1,35.6,49.5,20.4,1,0,Overcast,Average,Night,5.6,2.0,7.3,8.0,2,3,8.3,4,7,27.4,17.1,Home,0.41,0.45,Away_Win,0,3
ISL00846,2022-23,2023-02-15,Bengaluru FC,FC Goa,Bengaluru,3-5-2,3-5-2,58.1,41.9,6,6,2,1,2,0,1,0,4,4,3,3,0,0,6.89,7.26,6.31,6.48,43.1,27.6,20.7,9.9,14,14,7,11,3,1,0,0,3,1,1,0,23.7,23.8,46.7,41.0,1,2,Overcast,Average,Day,9.2,9.5,7.94,7.66,1,3,4.4,6,1,15.9,16.4,,0.49,0.45,Home_Win,3,0
ISL00847,2022-23,2023-02-15,Mumbai City FC,Punjab FC,Mumbai,5-3-2,3-4-3,51.3,48.7,4,2,1,1,1,0,1,0,8,3,4,3,0,0,6.11,6.32,7.02,8.34,52.9,26.9,30.4,20.8,11,13,6,10,2,1,0,0,2,3,0,1,42.0,24.0,33.1,30.5,0,3,Clear,Good,Night,6.2,1.8,5.65,8.37,2,1,8.7,10,11,11.4,5.7,,0.48,0.48,Draw,1,1
ISL00848,2022-23,2023-02-18,Bengaluru FC,Punjab FC,Bengaluru,4-4-2,4-3-3,48.8,51.2,6,9,0,2,0,0,1,1,4,3,0,0,0,0,6.24,7.36,8.11,7.14,39.9,18.5,36.6,20.2,8,12,8,15,2,0,0,1,2,0,0,2,22.7,51.3,47.1,19.3,1,0,Clear,Average,Night,3.5,3.9,5.58,8.52,0,2,7.5,9,9,23.8,9.8,,0.48,0.38,Away_Win,0,3
ISL00849,2022-23,2023-02-19,Mumbai City FC,ATK Mohun Bagan,Mumbai,5-3-2,3-4-3,44.0,56.0,11,2,5,0,5,0,0,0,3,6,2,2,0,0,7.3,7.21,6.4,6.62,32.6,14.9,59.5,36.0,4,17,4,16,2,1,1,0,4,2,1,2,25.0,40.0,51.8,20.8,0,0,Overcast,Good,Night,5.4,4.6,6.14,7.11,4,1,2.7,8,10,15.3,9.7,,0.48,0.37,Home_Win,3,0
ISL00850,2022-23,2023-02-21,Jamshedpur FC,FC Goa,Jamshedpur,3-4-3,5-3-2,60.9,39.1,5,6,1,1,1,0,0,1,4,11,0,2,0,0,6.59,6.32,7.02,7.14,51.0,25.0,55.0,29.3,8,17,9,9,1,0,1,1,2,0,1,1,31.7,39.7,44.0,50.5,0,1,Rainy,Good,Day,0.6,2.4,7.48,6.32,2,3,1.0,10,1,21.0,16.3,,0.47,0.35,Draw,1,1
ISL00851,2022-23,2023-02-21,Kerala Blasters,FC Goa,Kochi,3-4-3,4-4-2,60.9,39.1,12,5,3,2,1,2,1,1,6,5,3,1,0,0,7.06,7.62,6.28,7.28,69.4,35.4,54.6,29.2,11,14,13,13,1,0,1,0,4,1,1,1,45.2,23.9,30.6,36.8,1,2,Clear,Average,Night,7.2,4.6,6.55,6.52,2,2,2.2,7,2,5.5,18.8,Away,0.33,0.47,Home_Win,3,0
ISL00852,2022-23,2023-02-22,Kerala Blasters,East Bengal FC,Kochi,4-2-3-1,4-4-2,57.4,42.6,3,3,0,2,0,0,1,1,6,9,2,4,0,0,6.77,7.89,6.49,7.54,39.7,25.9,23.0,10.4,11,12,9,13,4,0,4,1,5,1,4,1,47.9,23.7,34.1,32.7,2,0,Overcast,Good,Night,1.7,7.7,5.77,6.42,3,1,3.6,9,4,16.2,23.4,Home,0.31,0.46,Away_Win,0,3
ISL00853,2022-23,2023-02-24,ATK Mohun Bagan,NorthEast United FC,Kolkata,5-3-2,3-4-3,59.6,40.4,4,4,2,1,0,2,0,1,7,4,3,1,0,0,7.2,5.69,6.0,8.4,59.2,33.4,38.0,25.3,19,8,12,9,2,0,1,0,3,2,2,1,27.2,15.7,32.9,33.1,1,1,Overcast,Good,Day,5.5,5.5,5.21,5.11,0,4,6.1,7,2,7.3,14.7,Away,0.34,0.32,Home_Win,3,0
ISL00854,2022-23,2023-02-25,Punjab FC,ATK Mohun Bagan,Mohali,5-3-2,3-5-2,58.5,41.5,4,10,2,4,2,0,3,1,2,4,0,1,0,0,7.24,7.13,6.48,7.92,32.8,19.2,56.7,29.3,16,7,7,11,1,0,1,2,3,1,1,2,41.2,37.8,20.4,43.1,4,1,Clear,Poor,Day,0.4,5.3,5.96,8.28,1,3,1.4,11,7,16.8,10.9,Home,0.31,0.35,Away_Win,0,3
ISL00855,2022-23,2023-02-25,Chennaiyin FC,Mumbai City FC,Chennai,4-3-3,5-3-2,31.6,68.4,4,4,0,2,0,0,1,1,4,5,4,2,0,0,6.71,7.07,7.94,7.12,56.2,29.7,39.9,20.4,8,7,10,14,1,0,2,2,1,0,2,2,36.7,41.4,44.2,28.9,1,2,Clear,Good,Night,1.8,4.6,8.56,8.65,1,2,7.0,10,10,22.9,17.6,,0.41,0.3,Away_Win,0,3
ISL00856,2022-23,2023-02-27,Kerala Blasters,Jamshedpur FC,Kochi,4-2-3-1,4-3-3,39.0,61.0,5,7,1,2,1,0,2,0,6,3,4,1,0,0,6.22,6.06,5.84,6.92,42.7,22.4,47.7,25.8,8,11,4,13,2,0,2,3,3,0,2,3,19.0,28.8,27.5,24.1,2,2,Humid,Average,Night,5.0,3.6,5.92,6.05,1,3,6.3,9,10,16.2,18.2,,0.47,0.38,Away_Win,0,3
ISL00857,2022-23,2023-02-28,Kerala Blasters,FC Goa,Kochi,3-4-3,4-3-3,47.2,52.8,5,8,1,0,0,1,0,0,6,6,2,2,0,0,7.51,7.72,6.66,6.74,38.3,22.5,45.3,22.5,11,8,14,10,1,1,1,1,1,2,1,1,50.7,35.3,38.8,37.0,0,0,Overcast,Good,Night,8.6,6.0,7.39,7.29,3,2,3.5,6,2,18.2,9.3,Home,0.39,0.34,Home_Win,3,0
ISL00858,2022-23,2023-02-28,East Bengal FC,FC Goa,Kolkata,3-5-2,3-4-3,47.7,52.3,5,10,0,3,0,0,2,1,3,9,3,4,0,0,6.91,7.38,6.06,8.23,36.1,23.0,51.2,27.0,6,16,8,16,3,1,0,0,3,2,0,0,38.7,28.0,51.9,28.9,3,0,Overcast,Average,Night,0.1,5.7,5.64,6.67,3,1,6.1,7,2,15.6,17.9,Home,0.48,0.4,Away_Win,0,3
ISL00859,2022-23,2023-03-05,Odisha FC,Mumbai City FC,Bhubaneswar,4-3-3,4-3-3,52.7,47.3,7,2,1,0,0,1,0,0,2,7,0,4,0,0,7.21,6.44,6.6,7.54,63.9,31.6,48.5,25.2,6,15,6,17,2,2,1,2,3,3,2,2,28.1,41.4,44.1,27.7,0,1,Overcast,Average,Night,2.4,5.0,6.39,6.73,2,3,5.5,9,10,16.2,16.5,,0.48,0.4,Home_Win,3,0
ISL00860,2022-23,2023-03-12,East Bengal FC,Bengaluru FC,Kolkata,5-3-2,5-3-2,61.6,38.4,3,8,2,2,2,0,1,1,8,6,2,1,0,0,5.9,6.89,5.53,7.1,50.6,28.3,49.6,34.4,9,13,12,10,1,1,1,1,2,2,1,1,54.7,38.6,28.8,24.8,1,3,Overcast,Poor,Night,7.0,3.4,6.28,6.14,0,2,5.1,4,6,9.6,13.4,Away,0.44,0.35,Draw,1,1
ISL00861,2022-23,2023-03-17,NorthEast United FC,Jamshedpur FC,Guwahati,3-5-2,3-5-2,64.9,35.1,5,4,1,0,1,0,0,0,6,0,2,3,0,0,6.93,6.86,6.36,6.99,55.2,33.7,37.8,25.3,8,10,5,17,0,1,3,0,1,1,4,0,30.9,46.0,44.9,48.8,1,1,Overcast,Average,Night,5.5,7.8,7.72,6.84,0,1,7.7,2,13,27.1,8.1,Home,0.42,0.42,Home_Win,3,0
ISL00862,2022-23,2023-03-21,Odisha FC,NorthEast United FC,Bhubaneswar,5-3-2,4-3-3,45.4,54.6,3,10,0,2,0,0,1,1,1,10,0,0,0,0,6.31,6.79,7.11,7.71,41.7,28.8,28.1,14.6,12,12,12,7,4,2,0,1,4,2,0,1,28.2,45.6,20.6,45.3,2,3,Humid,Average,Night,1.0,7.0,8.17,8.06,2,3,4.2,9,5,23.0,14.2,,0.49,0.33,Away_Win,0,3
ISL00863,2022-23,2023-03-22,Jamshedpur FC,Chennaiyin FC,Jamshedpur,3-5-2,4-2-3-1,54.0,46.0,4,9,2,3,2,0,3,0,4,7,4,4,0,0,5.66,6.71,7.56,6.68,44.3,22.9,31.4,20.7,6,17,11,14,3,1,3,2,3,3,5,2,39.3,21.6,32.1,28.2,1,1,Overcast,Good,Night,6.4,6.8,6.2,7.04,3,2,7.8,10,10,14.6,9.3,Both,0.39,0.38,Away_Win,0,3
ISL00864,2022-23,2023-03-23,ATK Mohun Bagan,Punjab FC,Kolkata,3-5-2,5-3-2,49.3,50.7,2,3,0,4,0,0,1,3,4,4,2,1,0,0,6.65,7.23,7.09,7.9,60.1,32.9,49.0,22.5,9,13,7,12,3,1,1,3,5,1,1,3,46.3,53.1,41.8,23.2,1,1,Clear,Average,Day,0.7,2.0,4.64,7.99,4,1,4.7,7,10,7.2,9.9,,0.41,0.34,Away_Win,0,3
ISL00865,2022-23,2023-03-24,Chennaiyin FC,ATK Mohun Bagan,Chennai,3-5-2,4-3-3,35.8,64.2,6,2,1,3,1,0,3,0,5,1,2,2,0,0,6.08,7.43,7.18,6.22,55.5,32.9,44.8,26.5,8,17,10,11,1,0,2,1,3,1,2,2,38.7,20.5,48.1,43.6,0,1,Humid,Good,Night,2.6,1.9,7.9,6.62,0,3,1.4,10,6,8.4,10.1,Away,0.38,0.42,Away_Win,0,3
ISL00866,2022-23,2023-03-24,ATK Mohun Bagan,Chennaiyin FC,Kolkata,5-3-2,5-3-2,57.9,42.1,3,5,3,1,2,1,1,0,2,1,1,5,0,0,6.67,7.86,7.68,6.93,61.1,29.7,34.5,23.0,8,12,4,19,1,2,1,0,1,3,3,0,25.2,53.5,28.7,52.2,1,2,Humid,Poor,Day,7.9,2.9,5.93,6.21,4,0,2.0,9,7,21.1,7.1,,0.33,0.42,Home_Win,3,0
ISL00867,2022-23,2023-03-27,Hyderabad FC,NorthEast United FC,Hyderabad,4-3-3,4-3-3,57.9,42.1,3,9,1,3,0,1,2,1,5,8,4,2,0,0,6.95,6.95,6.12,7.86,44.8,27.0,67.6,34.1,10,10,13,6,1,0,1,1,2,0,2,4,33.9,45.2,26.6,42.0,0,1,Rainy,Average,Night,1.0,9.5,4.51,7.29,2,1,9.2,8,8,9.5,10.9,,0.39,0.36,Away_Win,0,3
ISL00868,2022-23,2023-03-29,FC Goa,Kerala Blasters,Goa,4-3-3,3-5-2,52.1,47.9,5,7,1,3,1,0,1,2,8,3,3,0,0,0,6.49,7.9,8.4,8.0,40.7,28.2,51.0,25.0,3,17,5,9,1,2,1,0,1,3,2,1,42.4,31.0,53.4,53.1,2,1,Rainy,Poor,Day,6.2,6.8,7.68,5.3,2,3,3.5,4,6,22.7,29.1,,0.49,0.4,Away_Win,0,3
ISL00869,2022-23,2023-03-29,Odisha FC,FC Goa,Bhubaneswar,4-3-3,3-4-3,51.8,48.2,8,10,1,0,1,0,0,0,2,6,2,2,0,0,8.33,6.25,6.66,6.28,43.5,22.5,43.5,28.2,14,10,6,16,2,0,2,5,2,0,2,5,18.5,51.0,16.0,36.1,0,1,Clear,Good,Night,4.4,9.8,6.45,5.89,1,2,6.0,9,4,11.5,10.6,Home,0.48,0.34,Home_Win,3,0
ISL00870,2022-23,2023-03-30,Hyderabad FC,Bengaluru FC,Hyderabad,4-2-3-1,3-4-3,50.9,49.1,5,5,0,1,0,0,1,0,4,2,4,1,0,0,6.51,7.8,6.65,6.94,51.2,29.2,36.8,22.6,7,20,13,18,2,2,1,0,2,3,2,1,28.5,42.6,24.5,23.6,0,0,Clear,Good,Night,6.8,2.6,8.23,8.63,1,1,8.1,5,6,26.4,9.0,,0.42,0.48,Away_Win,0,3
ISL00871,2022-23,2023-04-04,Chennaiyin FC,ATK Mohun Bagan,Chennai,3-4-3,5-3-2,47.1,52.9,11,7,1,1,1,0,1,0,3,0,3,1,0,0,6.27,7.49,6.21,6.63,35.7,17.1,10.0,6.9,7,10,5,14,1,1,0,1,1,2,1,1,24.3,47.9,53.3,45.6,3,2,Overcast,Poor,Day,2.1,0.4,7.68,5.05,0,4,1.9,4,12,23.9,18.8,,0.35,0.45,Draw,1,1
ISL00872,2022-23,2023-04-07,ATK Mohun Bagan,NorthEast United FC,Kolkata,3-5-2,4-2-3-1,39.1,60.9,7,8,2,1,1,1,1,0,7,5,1,1,0,0,6.16,6.21,7.46,6.17,37.0,21.4,60.7,29.7,7,12,10,14,0,1,4,0,0,1,5,1,53.9,50.9,15.0,33.1,2,0,Overcast,Good,Night,9.5,9.1,5.64,6.93,1,3,7.3,10,10,19.0,13.4,Away,0.33,0.37,Home_Win,3,0
ISL00873,2022-23,2023-04-07,Mumbai City FC,Kerala Blasters,Mumbai,3-4-3,3-4-3,57.2,42.8,10,9,5,2,2,3,2,0,8,3,1,3,0,0,7.06,6.74,7.02,7.24,45.7,31.7,51.4,25.0,7,8,12,11,0,2,0,0,0,3,0,1,43.1,54.5,41.5,45.5,1,2,Clear,Good,Night,9.6,7.3,5.47,5.47,1,3,9.4,7,9,11.8,18.4,,0.34,0.5,Home_Win,3,0
ISL00874,2022-23,2023-04-07,East Bengal FC,Odisha FC,Kolkata,4-4-2,3-5-2,45.5,54.5,2,2,2,0,2,0,0,0,3,4,0,2,0,0,7.4,7.08,6.35,6.51,50.9,29.8,47.9,22.2,10,17,7,12,1,1,2,0,1,2,4,1,51.2,28.0,43.7,27.7,0,2,Clear,Good,Night,7.8,6.4,7.46,5.06,2,3,5.7,4,9,19.5,20.8,,0.42,0.42,Home_Win,3,0
ISL00875,2022-23,2023-04-10,FC Goa,Bengaluru FC,Goa,3-5-2,5-3-2,44.9,55.1,6,11,2,4,1,1,1,3,9,6,2,1,0,0,7.38,7.48,6.45,6.56,34.3,17.3,42.0,22.3,6,12,10,10,4,3,3,0,4,3,4,0,31.9,38.3,23.8,42.0,1,2,Humid,Good,Night,1.9,1.2,8.26,7.37,2,2,4.6,3,8,9.7,12.8,,0.41,0.43,Away_Win,0,3
ISL00876,2022-23,2023-04-10,East Bengal FC,Odisha FC,Kolkata,4-2-3-1,5-3-2,65.0,35.0,2,5,2,3,2,0,0,3,4,3,2,1,0,0,7.29,7.59,7.96,6.98,59.3,31.3,51.9,24.0,10,17,8,10,1,1,1,1,1,1,1,3,17.0,49.6,33.7,43.9,0,3,Clear,Good,Night,2.2,4.2,7.74,6.01,3,2,4.6,7,6,25.3,11.1,,0.42,0.41,Away_Win,0,3
ISL00877,2022-23,2023-04-12,Chennaiyin FC,Odisha FC,Chennai,4-3-3,4-3-3,42.9,57.1,7,7,2,0,2,0,0,0,0,8,4,7,0,0,6.75,6.95,6.55,6.91,38.9,23.6,44.6,26.9,10,15,11,15,0,1,1,2,0,1,3,3,44.5,53.4,39.6,47.3,0,2,Rainy,Good,Night,4.8,9.6,6.87,8.43,2,1,8.4,4,9,28.5,12.6,,0.31,0.32,Home_Win,3,0
ISL00878,2022-23,2023-04-16,FC Goa,ATK Mohun Bagan,Goa,5-3-2,4-2-3-1,31.3,68.7,10,8,1,0,1,0,0,0,5,5,5,2,0,0,7.97,5.96,7.37,6.16,62.1,41.3,41.7,19.7,13,20,11,12,2,0,0,0,2,1,2,1,36.0,19.5,54.6,42.4,2,1,Rainy,Good,Night,7.4,5.7,7.46,8.48,2,2,4.5,3,10,28.2,8.8,,0.37,0.39,Home_Win,3,0
ISL00879,2022-23,2023-04-17,Jamshedpur FC,Odisha FC,Jamshedpur,3-4-3,4-3-3,47.3,52.7,6,5,1,1,0,1,1,0,4,4,1,3,0,0,5.82,7.97,8.42,6.9,37.3,21.0,29.3,16.5,9,20,11,16,2,0,0,2,4,0,0,4,47.0,29.1,33.4,44.3,1,1,Humid,Average,Day,2.7,3.2,5.68,7.54,2,2,1.3,7,6,20.1,20.8,,0.45,0.44,Draw,1,1
ISL00880,2022-23,2023-04-18,Kerala Blasters,Hyderabad FC,Kochi,4-2-3-1,3-4-3,57.2,42.8,6,5,2,1,2,0,1,0,3,4,2,2,0,0,7.22,7.39,6.51,7.77,24.2,13.9,50.2,29.1,15,19,12,19,3,1,0,0,4,1,0,0,52.5,18.3,38.9,46.4,0,1,Humid,Good,Night,4.8,2.2,8.01,8.05,2,2,7.1,6,2,25.0,26.2,,0.5,0.33,Home_Win,3,0
ISL00881,2023-24,2023-10-03,NorthEast United FC,Hyderabad FC,Guwahati,5-3-2,5-3-2,46.9,53.1,6,7,2,2,1,1,1,1,2,2,4,4,0,0,5.48,6.98,6.68,6.19,27.6,18.0,66.2,31.2,8,7,13,15,3,3,2,0,3,3,3,0,45.5,17.1,39.2,38.0,1,1,Clear,Good,Night,5.6,1.6,7.41,6.86,1,2,9.3,9,2,10.1,22.4,,0.43,0.38,Draw,1,1
ISL00882,2023-24,2023-10-04,Jamshedpur FC,Hyderabad FC,Jamshedpur,5-3-2,3-4-3,44.6,55.4,7,5,1,2,1,0,0,2,5,4,4,1,0,0,6.74,6.16,6.39,7.04,49.7,23.7,54.0,33.6,12,21,6,11,3,0,4,2,3,0,5,2,48.1,52.2,39.3,49.3,0,1,Clear,Good,Night,9.9,8.1,8.91,6.48,3,0,4.0,5,2,17.9,20.8,,0.45,0.46,Away_Win,0,3
ISL00883,2023-24,2023-10-05,Jamshedpur FC,Chennaiyin FC,Jamshedpur,3-5-2,4-2-3-1,57.3,42.7,2,3,0,0,0,0,0,0,7,4,2,2,0,0,6.72,6.67,7.49,6.36,47.3,32.5,27.2,19.0,10,16,8,13,3,2,2,1,4,2,2,1,44.0,39.3,20.6,43.8,0,2,Overcast,Good,Night,9.1,1.5,5.77,6.0,2,3,3.3,4,7,19.6,20.0,Home,0.31,0.33,Draw,1,1
ISL00884,2023-24,2023-10-05,ATK Mohun Bagan,NorthEast United FC,Kolkata,3-4-3,3-5-2,41.1,58.9,7,2,2,1,1,1,1,0,6,4,2,2,0,0,6.74,6.38,7.19,7.22,60.1,34.0,55.1,30.2,10,7,8,11,2,1,0,1,2,1,1,4,44.4,41.6,23.5,30.9,0,1,Rainy,Poor,Night,9.7,7.9,7.15,6.11,2,3,3.1,10,10,5.7,21.0,,0.37,0.36,Home_Win,3,0
ISL00885,2023-24,2023-10-06,Kerala Blasters,Jamshedpur FC,Kochi,3-5-2,4-4-2,50.9,49.1,2,5,1,1,1,0,0,1,3,3,4,0,0,0,7.49,6.02,6.08,7.1,57.5,30.6,41.1,23.8,7,9,7,24,2,1,2,0,3,1,4,3,53.3,22.2,53.6,40.6,0,3,Rainy,Average,Night,6.1,6.1,6.65,6.93,0,4,8.8,9,2,17.2,15.9,Away,0.41,0.38,Draw,1,1
ISL00886,2023-24,2023-10-07,ATK Mohun Bagan,Jamshedpur FC,Kolkata,3-5-2,4-3-3,56.2,43.8,1,6,0,0,0,0,0,0,5,5,2,3,0,0,7.2,7.02,6.92,7.55,51.5,33.2,41.3,22.5,10,12,5,18,1,0,1,0,3,1,1,0,20.4,51.4,28.4,22.5,2,0,Humid,Good,Night,6.8,7.1,8.4,6.7,2,2,4.8,10,3,23.7,21.7,,0.4,0.43,Draw,1,1
ISL00887,2023-24,2023-10-12,Odisha FC,East Bengal FC,Bhubaneswar,4-3-3,4-4-2,44.0,56.0,10,3,5,0,4,1,0,0,7,2,1,2,0,0,5.89,7.29,5.72,7.27,47.7,24.5,43.4,30.2,8,12,6,15,0,1,1,0,0,3,1,0,53.1,34.1,30.6,17.4,2,1,Overcast,Good,Night,1.6,7.8,9.15,6.49,2,3,7.3,7,7,8.4,29.3,,0.48,0.38,Home_Win,3,0
ISL00888,2023-24,2023-10-12,East Bengal FC,FC Goa,Kolkata,3-4-3,3-4-3,31.9,68.1,6,7,1,2,0,1,0,2,6,6,1,3,0,0,6.78,8.14,6.89,7.4,57.7,28.1,51.8,34.3,13,12,4,12,2,1,1,0,2,3,1,0,36.9,42.7,28.4,20.3,1,3,Humid,Average,Night,5.2,9.3,6.57,6.62,2,2,8.2,4,6,27.3,20.5,,0.41,0.43,Away_Win,0,3
ISL00889,2023-24,2023-10-14,FC Goa,Bengaluru FC,Goa,4-2-3-1,3-5-2,49.2,50.8,7,9,0,3,0,0,2,1,5,5,1,2,0,0,6.53,6.55,7.46,8.33,24.4,12.6,33.9,23.5,8,17,5,9,2,3,2,0,3,4,3,0,23.7,50.3,50.2,40.5,2,1,Rainy,Average,Night,5.2,7.8,5.79,6.08,1,3,5.8,6,10,5.1,18.4,,0.42,0.47,Away_Win,0,3
ISL00890,2023-24,2023-10-14,Bengaluru FC,Kerala Blasters,Bengaluru,3-4-3,4-3-3,42.1,57.9,3,12,2,3,2,0,2,1,6,6,0,2,0,0,6.18,7.29,6.78,7.56,42.1,26.0,42.5,23.2,11,8,3,20,1,1,3,2,3,1,3,4,41.9,52.5,18.8,47.1,0,2,Humid,Good,Night,9.8,8.2,7.92,8.02,1,2,1.4,10,10,18.7,13.9,Away,0.39,0.39,Away_Win,0,3
ISL00891,2023-24,2023-10-16,Chennaiyin FC,Jamshedpur FC,Chennai,4-3-3,4-2-3-1,50.4,49.6,2,5,0,0,0,0,0,0,8,4,3,0,0,0,6.02,6.39,7.48,7.27,40.8,19.4,39.8,21.1,9,14,9,14,2,2,2,2,2,3,2,3,42.8,49.5,23.8,16.0,1,0,Humid,Poor,Night,7.7,3.7,7.84,7.69,3,1,7.5,5,4,16.3,14.2,,0.34,0.45,Draw,1,1
ISL00892,2023-24,2023-10-18,FC Goa,Bengaluru FC,Goa,3-5-2,4-4-2,53.0,47.0,4,2,1,2,0,1,0,2,4,8,2,1,0,0,7.62,6.61,7.09,7.91,59.2,33.3,57.1,25.9,9,14,7,17,5,1,1,0,6,1,2,1,20.7,29.3,27.0,49.5,1,0,Clear,Average,Night,4.5,4.4,8.49,8.12,1,4,4.7,6,10,18.8,8.9,,0.39,0.45,Away_Win,0,3
ISL00893,2023-24,2023-10-19,Bengaluru FC,ATK Mohun Bagan,Bengaluru,3-5-2,4-2-3-1,69.7,30.3,3,2,0,0,0,0,0,0,5,6,2,1,0,0,6.88,6.48,6.65,7.19,58.0,29.5,36.4,17.1,10,15,12,13,1,0,5,1,2,1,5,1,41.5,49.4,21.9,28.4,1,0,Overcast,Good,Night,8.8,1.8,6.85,8.73,3,1,8.6,12,8,25.5,27.4,,0.33,0.49,Draw,1,1
ISL00894,2023-24,2023-10-22,Punjab FC,East Bengal FC,Mohali,3-4-3,3-5-2,64.5,35.5,8,6,1,0,0,1,0,0,1,7,1,1,0,0,7.77,7.15,7.53,6.86,27.9,16.4,51.3,35.3,4,18,5,9,3,2,1,2,3,3,1,4,37.3,36.6,45.4,21.9,0,0,Humid,Good,Night,3.3,6.0,7.43,7.67,4,0,9.8,10,4,22.0,29.3,Home,0.36,0.46,Home_Win,3,0
ISL00895,2023-24,2023-10-23,Mumbai City FC,Bengaluru FC,Mumbai,4-3-3,4-4-2,37.7,62.3,10,6,4,1,1,3,1,0,4,6,3,1,0,0,5.87,7.64,6.92,7.13,47.5,23.0,69.1,41.2,6,12,13,11,3,1,2,2,4,1,2,2,16.3,24.4,38.2,36.4,2,2,Rainy,Good,Day,4.4,4.0,7.07,6.2,4,1,4.9,10,10,22.4,20.1,,0.41,0.39,Home_Win,3,0
ISL00896,2023-24,2023-10-26,FC Goa,Kerala Blasters,Goa,5-3-2,4-3-3,45.7,54.3,4,8,2,1,1,1,1,0,3,5,1,3,0,0,6.73,7.54,6.54,7.44,59.0,38.0,38.9,21.8,10,11,13,7,3,1,5,1,3,1,7,1,25.6,49.9,40.2,24.6,1,2,Humid,Good,Day,3.6,9.8,10.0,7.19,1,4,7.7,6,10,14.8,15.2,,0.31,0.34,Home_Win,3,0
ISL00897,2023-24,2023-10-28,NorthEast United FC,Mumbai City FC,Guwahati,3-4-3,4-2-3-1,37.9,62.1,15,2,3,0,3,0,0,0,3,4,0,6,0,0,6.47,6.95,6.45,7.5,65.1,44.3,44.2,21.6,6,22,8,12,2,2,2,1,2,2,2,2,38.9,17.1,36.2,30.4,1,1,Humid,Good,Night,9.5,5.0,7.61,8.85,1,1,7.8,7,12,17.9,6.6,,0.5,0.38,Home_Win,3,0
ISL00898,2023-24,2023-10-29,FC Goa,Hyderabad FC,Goa,3-4-3,3-4-3,36.7,63.3,5,6,1,2,0,1,1,1,5,4,2,1,0,0,6.38,7.58,6.04,7.02,30.1,15.9,34.3,23.5,9,18,7,16,4,2,0,1,4,3,2,1,34.9,23.1,43.3,39.6,0,4,Rainy,Good,Night,0.1,1.5,7.42,10.0,1,2,2.0,9,4,6.8,25.7,,0.39,0.5,Away_Win,0,3
